category,name,url
基础面因子,单季度净利润率同比增速,https://factors.directory/zh/factors/basic-surface/single-season-net-profit-growth-rate
基础面因子,每股货币资金,https://factors.directory/zh/factors/basic-surface/monetary-funds-per-share
基础面因子,非流动性经营资产变动率,https://factors.directory/zh/factors/basic-surface/non-current-operating-assets-change
基础面因子,单季度投入资本回报率 (QoQ ROIC),https://factors.directory/zh/factors/basic-surface/basic-surface-return-on-invested-capital
基础面因子,滚动市净率收益率,https://factors.directory/zh/factors/basic-surface/net-asset-yield
基础面因子,债务市值比率,https://factors.directory/zh/factors/basic-surface/debt-to-market-ratio
基础面因子,综合财务质量因子,https://factors.directory/zh/factors/basic-surface/financial-quality-factor
基础面因子,流通股股权集中度 (Top3),https://factors.directory/zh/factors/basic-surface/equity-concentration-circulation
基础面因子,季度总资产环比增长率,https://factors.directory/zh/factors/basic-surface/asset-growth-single-quarter
基础面因子,母公司股东权益环比增长率,https://factors.directory/zh/factors/basic-surface/growth-rate-of-shareholders-equity-attributable-to-the-parent-company
基础面因子,总资产毛利率 (TTM),https://factors.directory/zh/factors/basic-surface/gross-margin-on-total-assets
基础面因子,息税前利润/企业价值 (EBIT/EV),https://factors.directory/zh/factors/basic-surface/ebit-enterprise-value
基础面因子,毛利净利比,https://factors.directory/zh/factors/basic-surface/gross-profit-to-net-profit-ratio
基础面因子,总资产报酬率 (ROA),https://factors.directory/zh/factors/basic-surface/total-asset-net-profit-margin
基础面因子,单季度营业成本率,https://factors.directory/zh/factors/basic-surface/single-quarter-cost-rate
基础面因子,应计盈余比率 (Accruals Ratio),https://factors.directory/zh/factors/basic-surface/accruals-ratio
基础面因子,杠杆比率(Debt-to-Equity Ratio),https://factors.directory/zh/factors/basic-surface/debt-to-equity-ratio
基础面因子,投入资本回报率(ROIC),https://factors.directory/zh/factors/basic-surface/return-on-invested-capital
基础面因子,单季度毛利率同比变化率,https://factors.directory/zh/factors/basic-surface/single-quarter-gross-profit-margin-yoy
基础面因子,基本面趋势预期收益率,https://factors.directory/zh/factors/basic-surface/fundamentals-implied-benefits
动量因子,排序动量因子,https://factors.directory/zh/factors/momentum/momentum-based-on-ranking
动量因子,客户加权动量因子,https://factors.directory/zh/factors/momentum/momentum-customer-momentum
动量因子,最小收益率 (MinReturn),https://factors.directory/zh/factors/momentum/minimum-yield
动量因子,短期反转收益因子,https://factors.directory/zh/factors/momentum/short-term-reversal
动量因子,行业日内隔夜动量因子,https://factors.directory/zh/factors/momentum/industry-momentum
动量因子,52周最高价逼近度,https://factors.directory/zh/factors/momentum/52-week-high
动量因子,月度超额收益季节性反转因子,https://factors.directory/zh/factors/momentum/seasonal-return-reversal
动量因子,动量加速度因子,https://factors.directory/zh/factors/momentum/momentum-acceleration
动量因子,时间序列动量 (TSMOM),https://factors.directory/zh/factors/momentum/time-series-momentum
动量因子,过去K个月累计收益率动量因子,https://factors.directory/zh/factors/momentum/momentum
波动率因子,条件风险价值 (CVaR),https://factors.directory/zh/factors/volatility/conditional-value-at-risk
波动率因子,历史波动率（Total Volatility）,https://factors.directory/zh/factors/volatility/total-volatility
波动率因子,非流动性变异系数,https://factors.directory/zh/factors/volatility/illiquidity-coefficient-of-variation
波动率因子,成交额波动率,https://factors.directory/zh/factors/volatility/trading-volume-fluctuation
波动率因子,换手率波动率系数,https://factors.directory/zh/factors/volatility/turnover-rate-variation
波动率因子,Frazzini-Pedersen 调整贝塔,https://factors.directory/zh/factors/volatility/frazzini-pedersen-beta
波动率因子,系统性风险暴露 (Market Beta),https://factors.directory/zh/factors/volatility/market-beta
波动率因子,下行/上行波动率比率,https://factors.directory/zh/factors/volatility/up-down-volatility-ratio
波动率因子,换手率波动率,https://factors.directory/zh/factors/volatility/turnover-volatility
波动率因子,月度加权特质波动率,https://factors.directory/zh/factors/volatility/monthly-idiosyncratic-volatility
波动率因子,价格分位差振幅因子,https://factors.directory/zh/factors/volatility/ideal-amplitude-factor
波动率因子,风险价值 (Value at Risk - VaR),https://factors.directory/zh/factors/volatility/value-at-risk
波动率因子,个股特质波动率,https://factors.directory/zh/factors/volatility/idiosyncratic-volatility
流动性因子,市值中性化换手率残差,https://factors.directory/zh/factors/liquidity/market-cap-adjusted-turnover
流动性因子,股票换手率 (Turnover Rate),https://factors.directory/zh/factors/liquidity/stock-turnover-rate
流动性因子,平均月度成交额,https://factors.directory/zh/factors/liquidity/trading-volume
流动性因子,高频波动率路径长度加权非流动性因子,https://factors.directory/zh/factors/liquidity/illiquidity
流动性因子,条件流动性冲击因子,https://factors.directory/zh/factors/liquidity/conditional-liquidity-shock
流动性因子,Amihud 非流动性指标,https://factors.directory/zh/factors/liquidity/amihud-illiquidity
流动性因子,流动性调整成交量零值天数比率,https://factors.directory/zh/factors/liquidity/liquidity-adjusted-volume
流动性因子,月均换手率因子,https://factors.directory/zh/factors/liquidity/monthly-turnover-rate
成长因子,每股净资产同比增速,https://factors.directory/zh/factors/growth/yoy-growth-rate-of-net-assets-per-share
成长因子,研发强度比率,https://factors.directory/zh/factors/growth/research-expense-ratio
成长因子,稀释每股收益同比增长率 (TTM),https://factors.directory/zh/factors/growth/diluted-eps-yoy-growth-rate
成长因子,季度异常毛利润率,https://factors.directory/zh/factors/growth/abnormal-gross-profit
成长因子,创新研发强度及产出综合因子,https://factors.directory/zh/factors/growth/innovation-capacity-factor
成长因子,市盈率相对盈利增长率,https://factors.directory/zh/factors/growth/p-e-growth
成长因子,质量增长动量因子,https://factors.directory/zh/factors/growth/quality-growth
成长因子,单季度净利润同比增速,https://factors.directory/zh/factors/growth/single-quarter-net-profit-yoy
成长因子,60日盈利市值比率变动,https://factors.directory/zh/factors/growth/profit-market-cap-ratio-60d
成长因子,单季度总资产净利率同比变动,https://factors.directory/zh/factors/growth/changes-in-the-net-profit-margin-of-total-assets-in-a-single-quarter
成长因子,预期市盈率调整幅度,https://factors.directory/zh/factors/growth/pe-adjustment
成长因子,季度同比销售收入增长率,https://factors.directory/zh/factors/growth/quarter-over-quarter-sales-revenue-growth
成长因子,一致预期PEG比率,https://factors.directory/zh/factors/growth/consistent-peg
成长因子,市盈率增长率-股息收益率比率 (PEG-DY Ratio),https://factors.directory/zh/factors/growth/pe-growth-rate-dividend-yield
成长因子,有形资本回报率环比增长率 (TTM),https://factors.directory/zh/factors/growth/return-on-tangible-capital-rotc-mom-growth-rate
成长因子,年度员工总数增长率,https://factors.directory/zh/factors/growth/employee-growth-rate
质量因子,"每股留存收益(Retained Earnings per Share, REPS)",https://factors.directory/zh/factors/quality/quality-retained-earnings-per-share
质量因子,应计盈余比率（总额）,https://factors.directory/zh/factors/quality/quality-total-accrued-surplus
质量因子,杠杆比率 - 负债权益比,https://factors.directory/zh/factors/quality/quality-debt-to-equity-ratio
质量因子,投入资本回报率环比变动,https://factors.directory/zh/factors/quality/quality-return-on-invested-capital
质量因子,股东盈余市值比率,https://factors.directory/zh/factors/quality/shareholder-earnings-to-market-cap
质量因子,季度投入资本回报率 (Quarterly ROIC),https://factors.directory/zh/factors/quality/single-return-on-invested-capital
价值因子,每股留存收益,https://factors.directory/zh/factors/value/value-retained-earnings-per-share
价值因子,去杠杆化经营现金流/经营性净资产市值,https://factors.directory/zh/factors/value/value-cash-flow-to-market-value
价值因子,账面市值比 (Book-to-Market Ratio),https://factors.directory/zh/factors/value/book-to-market-ratio
价值因子,股息收益率,https://factors.directory/zh/factors/value/dividend-rate
价值因子,流通市值对数因子,https://factors.directory/zh/factors/value/market-cap
价值因子,市值非线性偏离因子,https://factors.directory/zh/factors/value/non-linear-market-value
规模因子,对数自由流通市值,https://factors.directory/zh/factors/scale/scale-log-market-cap
规模因子,自由流通市值,https://factors.directory/zh/factors/scale/free-float-market-cap
规模因子,对数市值规模,https://factors.directory/zh/factors/scale/log-market-cap
